code,name,zcode
860-047,ТП УФМС РОССИИ ПО ХАНТЫ-МАНСИЙСКОМУ АО - ЮГРЕ В ПГТ КОНДИНСКИЙ,86047
860-047,УМВД РОССИИ ПО ХАНТЫ-МАНСИЙСКОМУ АО - ЮГРЕ,86047
860-048,ОТДЕЛОМ УФМС РОССИИ ПО ХАНТЫ-МАНСИЙСКОМУ АО - ЮГРЕ В Г. НИЖНЕВАРТОВСКЕ,86048
861-001,УВД ХАНТЫ-МАНСИЙСКОГО АО ТЮМЕНСКОЙ ОБЛ.,86101
862-001,БЕРЕЗОВСКИМ РОВД ХАНТЫ-МАНСИЙСКОГО АО ТЮМЕНСКОЙ ОБЛ.,86201
862-001,БЕРЕЗОВСКИМ РОВД,86201
862-002,БЕЛОЯРСКИМ ГОВД ХАНТЫ-МАНСИЙСКОГО АО - ЮГРА ТЮМЕНСКОЙ ОБЛ.,86202
862-002,БЕЛОЯРСКИМ ГОВД ХАНТЫ-МАНСИЙСКОГО АО ТЮМЕНСКОЙ ОБЛ.,86202
862-003,КОНДИНСКИМ РОВД ХАНТЫ-МАНСИЙСКОГО АО ТЮМЕНСКОЙ ОБЛ.,86203
862-003,ОВД КОНДИНСКОГО РАЙОНА ХАНТЫ-МАНСИЙСКОГО АО - ЮГРЫ ТЮМЕНСКОЙ ОБЛ.,86203
862-004,КОГАЛЫМСКИМ ГОВД ХАНТЫ-МАНСИЙСКОГО АО ТЮМЕНСКОЙ ОБЛ.,86204
862-004,КОГАЛЫМСКИМ ГОРОДСКИМ ОВД УВД ХАНТЫ-МАНСИЙСКОГО АО ТЮМЕНСКОЙ ОБЛ.,86204
862-004,ОВД Г. КОГАЛЫМА УВД ХАНТЫ-МАНСИЙСКОГО АО - ЮГРА ТЮМЕНСКОЙ ОБЛ.,86204
862-005,ЛАНГЕПАССКИМ ГОВД ХАНТЫ-МАНСИЙСКОГО АО - ЮГРЫ ТЮМЕНСКОЙ ОБЛ.,86205
862-005,ЛАНГЕПАССКИМ ГОВД ХАНТЫ-МАНСИЙСКОГО АО ТЮМЕНСКОЙ ОБЛ.,86205
862-006,МЕГИОНСКИМ ГОВД ХАНТЫ-МАНСИЙСКОГО АО ТЮМЕНСКОЙ ОБЛ.,86206
862-006,ОВД Г. МЕГИОНА ХАНТЫ-МАНСИЙСКОГО АО - ЮГРЫ ТЮМЕНСКОЙ ОБЛ.,86206
862-006,ОВД Г. МЕГИОНА ХАНТЫ-МАНСИЙСКОГО АО ТЮМЕНСКОЙ ОБЛ.,86206
862-007,НЯГАНСКИМ ГОВД ХАНТЫ-МАНСИЙСКОГО АО ТЮМЕНСКОЙ ОБЛ.,86207
862-007,ОВД Г. НЯГАНИ ХАНТЫ-МАНСИЙСКОГО АО - ЮГРЫ ТЮМЕНСКОЙ ОБЛ.,86207
862-008,НИЖНЕВАРТОВСКИМ РОВД ХАНТЫ-МАНСИЙСКОГО АО ТЮМЕНСКОЙ ОБЛ.,86208
862-009,ОВД Г. НЯГАНИ ХАНТЫ-МАНСИЙСКОГО АО - ЮГРЫ ТЮМЕНСКОЙ ОБЛ.,86209
862-009,ОВД Г. НЯГАНИ ХАНТЫ-МАНСИЙСКОГО АО ТЮМЕНСКОЙ ОБЛ.,86209
862-010,ОКТЯБРЬСКИМ РОВД ХАНТЫ-МАНСИЙСКОГО АО ТЮМЕНСКОЙ ОБЛ.,86210
862-011,ОВД Г. ПОКАЧИ УВД ХАНТЫ-МАНСИЙСКОГО АО ТЮМЕНСКОЙ ОБЛ.,86211
862-012,ПЫТЬ-ЯХСКИМ ГОВД ХАНТЫ-МАНСИЙСКОГО АО - ЮГРА ТЮМЕНСКОЙ ОБЛ.,86212
862-012,ПЫТЬ-ЯХСКИМ ГОВД ХАНТЫ-МАНСИЙСКОГО АО ТЮМЕНСКОЙ ОБЛ.,86212
862-013,ОВД Г. РАДУЖНОГО ХАНТЫ-МАНСИЙСКОГО АО - ЮГРЫ ТЮМЕНСКОЙ ОБЛ.,86213
862-013,ОВД Г. РАДУЖНОГО ХАНТЫ-МАНСИЙСКОГО АО ТЮМЕНСКОЙ ОБЛ.,86213
862-013,ОВД Г. РАДУЖНОГО ХАНТЫ-МАНСИЙСКОГО АО-ЮГРЫ ТЮМЕНСКОЙ ОБЛ.,86213
862-013,РАДУЖНИНСКИМ ГОВД ХАНТЫ-МАНСИЙСКОГО АО ТЮМЕНСКОЙ ОБЛ.,86213
862-014,ОВД СОВЕТСКОГО РАЙОНА ХАНТЫ-МАНСИЙСКОГО АО - ЮГРА ТЮМЕНСКОЙ ОБЛ.,86214
862-014,ОВД СОВЕТСКОГО РАЙОНА ХАНТЫ-МАНСИЙСКОГО АО ТЮМЕНСКОЙ ОБЛ.,86214
862-014,ОВД СОВЕТСКОГО РАЙОНА ХМАО ТЮМЕНСКОЙ ОБЛ.,86214
862-014,СОВЕТСКИМ ГОВД ХАНТЫ-МАНСИЙСКОГО АО ТЮМЕНСКОЙ ОБЛ.,86214
862-015,ОВД Г. ЮГОРСКА ХАНТЫ-МАНСИЙСКОГО АО - ЮГРА ТЮМЕНСКОЙ ОБЛ.,86215
862-015,ОВД Г. ЮГОРСКА ХАНТЫ-МАНСИЙСКОГО АО - ЮГРЫ ТЮМЕНСКОЙ ОБЛ.,86215
862-015,ОВД Г. ЮГОРСКА ХАНТЫ-МАНСИЙСКОГО АО ТЮМЕНСКОЙ ОБЛ.,86215
862-015,ЮГОРСКИМ ГОВД ХАНТЫ-МАНСИЙСКОГО АО ТЮМЕНСКОЙ ОБЛ.,86215
862-016,ЛЯНТОРСКИМ ГОВД УВД Г. СУРГУТА И РАЙОНА ХАНТЫ-МАНСИЙСКОГО АО ТЮМЕНСКОЙ ОБЛ.,86216
862-016,ОВД Г. ЛЯНТОР СУРГУТСКОГО РАЙОНА ХАНТЫ-МАНСИЙСКОГО АО - ЮГРЫ ТЮМЕНСКОЙ ОБЛ.,86216
862-016,ОВД Г. ЛЯНТОР СУРГУТСКОГО РАЙОНА ХАНТЫ-МАНСИЙСКОГО АО ТЮМЕНСКОЙ ОБЛ.,86216
862-016,ОВД Г. ЛЯНТОР СУРГУТСКОГО РАЙОНА ХАНТЫ-МАНСИЙСКОГО АО ЮГРЫ ТЮМЕНСКОЙ ОБЛ.,86216
862-017,УРАЙСКИМ ГОВД ХАНТЫ-МАНСИЙСКОГО АО - ЮГРЫ ТЮМЕНСКОЙ ОБЛ.,86217
862-017,УРАЙСКИМ ГОВД ХАНТЫ-МАНСИЙСКОГО АО ТЮМЕНСКОЙ ОБЛ.,86217
862-018,ОВД Г. ХАНТЫ-МАНСИЙСКА И РАЙОНА ХАНТЫ-МАНСИЙСКОГО АО - ЮГРЫ ТЮМЕНСКОЙ ОБЛ.,86218
862-018,ОВД Г. ХАНТЫ-МАНСИЙСКА И РАЙОНА ХАНТЫ-МАНСИЙСКОГО АО ТЮМЕНСКОЙ ОБЛ.,86218
862-018,ХАНТЫ-МАНСИЙСКИМ ГОРОДСКИМ И РОВД ХАНТЫ-МАНСИЙСКОГО АО ТЮМЕНСКОЙ ОБЛ.,86218
862-019,УВД Г. НЕФТЕЮГАНСКА И РАЙОНА ТЮМЕНСКОЙ ОБЛ.,86219
862-019,УВД Г. НЕФТЕЮГАНСКА И РАЙОНА ХАНТЫ-МАНСИЙСКОГО АО ТЮМЕНСКОЙ ОБЛ.,86219
862-019,УВД Г. НЕФТЕЮГАНСКА ХАНТЫ-МАНСИЙСКОГО АО - ЮГРЫ ТЮМЕНСКОЙ ОБЛ.,86219
862-019,УВД Г. НЕФТЕЮГАНСКА ХАНТЫ-МАНСИЙСКОГО АО ТЮМЕНСКОЙ ОБЛ.,86219
862-020,УВД Г. НИЖНЕВАРТОВСКА ХАНТЫ-МАНСИЙСКОГО АО ТЮМЕНСКОЙ ОБЛ.,86220
862-023,ОВД Г. ПОКАЧИ УВД ХАНТЫ-МАНСИЙСКОГО АО ТЮМЕНСКОЙ ОБЛ.,86223
862-023,ПОКАЧЕВСКИМ ГОВД ХАНТЫ-МАНСИЙСКОГО АО ТЮМЕНСКОЙ ОБЛ.,86223
862-024,ПАСПОРТНО-ВИЗОВЫМ ОТДЕЛЕНИЕМ УВД СУРГУТСКОГО РАЙОНА ХАНТЫ-МАНСИЙСКОГО АО - ЮГРА ТЮМЕНСКОЙ ОБЛ.,86224
862-024,ПАСПОРТНО-ВИЗОВЫМ ОТДЕЛЕНИЕМ УВД СУРГУТСКОГО РАЙОНА ХАНТЫ-МАНСИЙСКОГО АО ТЮМЕНСКОЙ ОБЛ.,86224
862-024,ПАСПОРТНО-ВИЗОВЫМ ОТДЕЛЕНИЕМ УВД СУРГУТСКОГО РАЙОНА ХАНТЫ-МАНСИЙСКОГО АО-ЮГРА ТЮМЕНСКОЙ ОБЛ.,86224
862-025,НЕФТЕЮГАНСКИМ РОВД ХАНТЫ-МАНСИЙСКОГО АО ТЮМЕНСКОЙ ОБЛ.,86225
862-025,ОВД НЕФТЕЮГАНСКОГО РАЙОНА ХАНТЫ-МАНСИЙСКОГО АО ТЮМЕНСКОЙ ОБЛ.,86225
863-001,ИГРИМСКИМ ОМ БЕРЕЗОВСКОГО РОВД ХАНТЫ-МАНСИЙСКОГО АО ТЮМЕНСКОЙ ОБЛ.,86301
863-001,ИГРИМСКИМ ПОСЕЛКОВЫМ ОМ БЕРЕЗОВСКОГО РАЙОНА ХАНТЫ-МАНСИЙСКОГО АО ТЮМЕНСКОЙ ОБЛ.,86301
863-002,КОНДИНСКИМ ГОРОДСКИМ ОМ КОНДИНСКОГО РАЙОНА ХАНТЫ-МАНСИЙСКОГО АО ТЮМЕНСКОЙ ОБЛ.,86302
863-002,КОНДИНСКИМ ПОСЕЛКОВЫМ ОМ КОНДИНСКОГО РАЙОНА ХАНТЫ-МАНСИЙСКОГО АО ТЮМЕНСКОЙ ОБЛ.,86302
863-003,ПОЙКОВСКИМ ПОСЕЛКОВЫМ ОМ НЕФТЕЮГАНСКОГО РАЙОНА ХАНТЫ-МАНСИЙСКОГО АО ТЮМЕНСКОЙ ОБЛ.,86303
863-003,ПОЙКОВСКИМ ПОСЕЛКОВЫМ ОМ ОВД НЕФТЕЮГАНСКОГО РАЙОНА ХАНТЫ-МАНСИЙСКОГО АО - ЮГРЫ ТЮМЕНСКОЙ ОБЛ.,86303
863-003,ПОЙКОВСКИМ ПОСЕЛКОВЫМ ОМ ОВД НЕФТЕЮГАНСКОГО РАЙОНА ХАНТЫ-МАНСИЙСКОГО АО ТЮМЕНСКОЙ ОБЛ.,86303
863-004,1 ГОРОДСКИМ ОМ УВД Г. НИЖНЕВАРТОВСКА ХАНТЫ-МАНСИЙСКОГО АО - ЮГРЫ ТЮМЕНСКОЙ ОБЛ.,86304
863-004,1 ГОРОДСКИМ ОМ УВД Г. НИЖНЕВАРТОВСКА ХАНТЫ-МАНСИЙСКОГО АО ТЮМЕНСКОЙ ОБЛ.,86304
863-004,ГОРОДСКИМ ОМ № 1 УВД Г. НИЖНЕВАРТОВСКА ХАНТЫ-МАНСИЙСКОГО АО ТЮМЕНСКОЙ ОБЛ.,86304
863-005,2 ГОРОДСКИМ ОМ УВД Г. НИЖНЕВАРТОВСКА ХАНТЫ-МАНСИЙСКОГО АО - ЮГРЫ ТЮМЕНСКОЙ ОБЛ.,86305
863-005,2 ГОРОДСКИМ ОМ УВД Г. НИЖНЕВАРТОВСКА ХАНТЫ-МАНСИЙСКОГО АО ТЮМЕНСКОЙ ОБЛ.,86305
863-005,ГОРОДСКИМ ОМ № 2 УВД Г. НИЖНЕВАРТОВСКА ХАНТЫ-МАНСИЙСКОГО АО ТЮМЕНСКОЙ ОБЛ.,86305
863-006,3 ГОРОДСКИМ ОМ УВД Г. НИЖНЕВАРТОВСКА ХАНТЫ-МАНСИЙСКОГО АО - ЮГРЫ ТЮМЕНСКОЙ ОБЛ.,86306
863-006,3 ГОРОДСКИМ ОМ УВД Г. НИЖНЕВАРТОВСКА ХАНТЫ-МАНСИЙСКОГО АО ТЮМЕНСКОЙ ОБЛ.,86306
863-006,ГОРОДСКИМ ОМ № 3 УВД Г. НИЖНЕВАРТОВСКА ХАНТЫ-МАНСИЙСКОГО АО ТЮМЕНСКОЙ ОБЛ.,86306
863-007,ГОРОДСКИМ ОМ № 4 УВД Г. НИЖНЕВАРТОВСКА ХАНТЫ-МАНСИЙСКОГО АО ТЮМЕНСКОЙ ОБЛ.,86307
863-008,ИЗЛУЧИНСКИМ ПОСЕЛКОВЫМ ОМ НИЖНЕВАРТОВСКОГО РАЙОНА ХАНТЫ-МАНСИЙСКОГО АО ТЮМЕНСКОЙ ОБЛ.,86308
863-009,НОВОАГАНСКИМ ПОСЕЛКОВЫМ ОМ НИЖНЕВАРТОВСКОГО РАЙОНА ХАНТЫ-МАНСИЙСКОГО АО ТЮМЕНСКОЙ ОБЛ.,86309
863-010,ПРИОБСКИМ ПОСЕЛКОВЫМ ОМ ОКТЯБРЬСКОГО РОВД ХАНТЫ-МАНСИЙСКОГО АО ТЮМЕНСКОЙ ОБЛ.,86310
863-010,СЕРГИНСКИМ ПОСЕЛКОВЫМ ОМ ОКТЯБРЬСКОГО РОВД ХАНТЫ-МАНСИЙСКОГО АО ТЮМЕНСКОЙ ОБЛ.,86310
863-011,УНЬ-ЮГАНСКИМ ПОСЕЛКОВЫМ ОМ ОКТЯБРЬСКОГО РОВД ХАНТЫ-МАНСИЙСКОГО АО ТЮМЕНСКОЙ ОБЛ.,86311
863-012,КАМЕННЫМ ПОСЕЛКОВЫМ ОМ ОКТЯБРЬСКОГО РОВД ХАНТЫ-МАНСИЙСКОГО АО ТЮМЕНСКОЙ ОБЛ.,86312
863-013,ПИОНЕРСКИМ ОМ СОВЕТСКОГО РАЙОНА ХАНТЫ-МАНСИЙСКОГО АО ТЮМЕНСКОЙ ОБЛ.,86313
863-013,ПИОНЕРСКИМ ПОСЕЛКОВЫМ ОМ СОВЕТСКОГО РАЙОНА ХАНТЫ-МАНСИЙСКОГО АО ТЮМЕНСКОЙ ОБЛ.,86313
863-014,ГОРОДСКИМ ОМ № 1 УВД Г. СУРГУТА И РАЙОНА ХАНТЫ-МАНСИЙСКОГО АО ТЮМЕНСКОЙ ОБЛ.,86314
863-014,ГОРОДСКИМ ОМ № 1 УВД Г. СУРГУТА ХАНТЫ-МАНСИЙСКОГО ОКРУГА,86314
863-014,ГОРОДСКИМ ОМ-1 УВД Г. СУРГУТА И РАЙОНА ХАНТЫ-МАНСИЙСКОГО АО ТЮМЕНСКОЙ ОБЛ.,86314
863-014,ГОРОДСКИМ ОМ-1 УВД Г. СУРГУТА ХАНТЫ-МАНСИЙСКОГО АО ТЮМЕНСКОЙ ОБЛ.,86314
863-015,ГОРОДСКИМ ОМ № 2 УВД Г. СУРГУТА И РАЙОНА ХАНТЫ-МАНСИЙСКОГО АО ТЮМЕНСКОЙ ОБЛ.,86315
863-015,ГОРОДСКИМ ОМ-2 УВД Г. СУРГУТА И РАЙОНА ХАНТЫ-МАНСИЙСКОГО АО ТЮМЕНСКОЙ ОБЛ.,86315
863-015,ГОРОДСКИМ ОМ-2 УВД Г. СУРГУТА И СУРГУТСКОГО РАЙОНА ХАНТЫ-МАНСИЙСКОГО АО ТЮМЕНСКОЙ ОБЛ.,86315
863-015,ГОРОДСКИМ ОМ-2 УВД Г. СУРГУТА ХАНТЫ-МАНСИЙСКОГО АО ТЮМЕНСКОЙ ОБЛ.,86315
863-016,ГОРОДСКИМ ОМ № 3 УВД Г. СУРГУТА И РАЙОНА ХАНТЫ-МАНСИЙСКОГО АО ТЮМЕНСКОЙ ОБЛ.,86316
863-016,ГОРОДСКИМ ОМ-3 УВД Г. СУРГУТА И РАЙОНА ХАНТЫ-МАНСИЙСКОГО АО ТЮМЕНСКОЙ ОБЛ.,86316
863-016,ГОРОДСКИМ ОМ-3 УВД Г. СУРГУТА И СУРГУТСКОГО РАЙОНА ХАНТЫ-МАНСИЙСКОГО АО ТЮМЕНСКОЙ ОБЛ.,86316
863-016,ГОРОДСКИМ ОМ-3 УВД Г. СУРГУТА ХАНТЫ-МАНСИЙСКОГО АО ТЮМЕНСКОЙ ОБЛ.,86316
863-017,ГОРОДСКИМ ОМ № 4 УВД Г. СУРГУТА И РАЙОНА ХАНТЫ-МАНСИЙСКОГО АО ТЮМЕНСКОЙ ОБЛ.,86317
863-017,ГОРОДСКИМ ОМ-4 УВД Г. СУРГУТА И СУРГУТСКОГО РАЙОНА ХАНТЫ-МАНСИЙСКОГО АО ТЮМЕНСКОЙ ОБЛ.,86317
863-017,ГОРОДСКИМ ОМ-4 УВД Г. СУРГУТА ХАНТЫ-МАНСИЙСКОГО АО ТЮМЕНСКОЙ ОБЛ.,86317
863-018,БЕЛОЯРСКИМ ПОСЕЛКОВЫМ ОМ УВД Г. СУРГУТА И РАЙОНА ХАНТЫ-МАНСИЙСКОГО АО ТЮМЕНСКОЙ ОБЛ.,86318
863-019,СОЛНЕЧНЫМ ОМ УВД Г. СУРГУТА И РАЙОНА ХАНТЫ-МАНСИЙСКОГО АО ТЮМЕНСКОЙ ОБЛ.,86319
863-019,СОЛНЕЧНЫМ ПОСЕЛКОВЫМ ОМ УВД Г. СУРГУТА И РАЙОНА ХАНТЫ-МАНСИЙСКОГО АО ТЮМЕНСКОЙ ОБЛ.,86319
863-020,ФЕДОРОВСКИМ ОМ УВД Г. СУРГУТА И СУРГУТСКОГО РАЙОНА ХАНТЫ-МАНСИЙСКОГО АО ТЮМЕНСКОЙ ОБЛ.,86320
863-020,ФЕДОРОВСКИМ ОМУВД СУРГУТСКОГО РАЙОНА ХАНТЫ-МАНСИЙСКОГО АО ТЮМЕНСКОЙ ОБЛ.,86320
863-020,ФЕДОРОВСКИМ ПОСЕЛКОВЫМ ОМ УВД Г. СУРГУТА И РАЙОНА ХАНТЫ-МАНСИЙСКОГО АО ТЮМЕНСКОЙ ОБЛ.,86320
863-021,НИЖНЕСОРТЫМСКИМ ПОСЕЛКОВЫМ ОМ УВД Г. СУРГУТА И РАЙОНА ХАНТЫ-МАНСИЙСКОГО АО ТЮМЕНСКОЙ ОБЛ.,86321
863-022,ПЕРЕГРЕБИНСКИМ ПОСЕЛКОВЫМ ОМ ОКТЯБРЬСКОГО РОВД ХАНТЫ-МАНСИЙСКОГО АВТ. ОКРУГА-ЮГРА ТЮМЕНСКОЙ ОБЛ.,86322
863-023,БАРСОВСКИМ ПОСЕЛКОВЫМ ОМ УВД Г. СУРГУТА И РАЙОНА ХАНТЫ-МАНСИЙСКОГО АО ТЮМЕНСКОЙ ОБЛ.,86323
870-001,ТП ОФМС РОССИИ ПО ЧУКОТСКОМУ АО В Г. АНАДЫРЬ,87001
870-001,ТП ОФМС РОССИИ ПО ЧУКОТСКОМУ АО В ГОРОДСКОМ ОКРУГЕ АНАДЫРЬ,87001
870-001,УМВД РОССИИ ПО ЧУКОТСКОМУ АО,87001
870-002,ТП ОФМС РОССИИ ПО ЧУКОТСКОМУ АО В АНАДЫРСКОМ МУНИЦИПАЛЬНОМ РАЙОНЕ,87002
870-002,ТП ОФМС РОССИИ ПО ЧУКОТСКОМУ АО В АНАДЫРСКОМ РАЙОНЕ,87002
870-002,ТП ОФМС РОССИИ ПО ЧУКОТСКОМУ АО № 1 В АНАДЫРСКОМ МУНИЦИПАЛЬНОМ РАЙОНЕ,87002
870-002,УМВД РОССИИ ПО ЧУКОТСКОМУ АО,87002
870-003,ТП ОФМС РОССИИ ПО ЧУКОТСКОМУ АО В АНАДЫРСКОМ МУНИЦИПАЛЬНОМ РАЙОНЕ,87003
870-003,ТП ОФМС РОССИИ ПО ЧУКОТСКОМУ АО № 2 В АНАДЫРСКОМ МУНИЦИПАЛЬНОМ РАЙОНЕ,87003
870-003,УМВД РОССИИ ПО ЧУКОТСКОМУ АО,87003
870-004,ТП ОФМС РОССИИ ПО ЧУКОТСКОМУ АО В БИЛИБИНСКОМ МУНИЦИПАЛЬНОМ РАЙОНЕ,87004
870-004,ТП ОФМС РОССИИ ПО ЧУКОТСКОМУ АО В БИЛИБИНСКОМ РАЙОНЕ,87004
870-004,УМВД РОССИИ ПО ЧУКОТСКОМУ АО,87004
870-005,ТП ОФМС РОССИИ ПО ЧУКОТСКОМУ АО В ИУЛЬТИНСКОМ МУНИЦИПАЛЬНОМ РАЙОНЕ,87005
870-005,ТП ОФМС РОССИИ ПО ЧУКОТСКОМУ АО В ИУЛЬТИНСКОМ РАЙОНЕ,87005
870-005,ТП ОФМС РОССИИ ПО ЧУКОТСКОМУ АО В № 1 В ИУЛЬТИНСКОМ МУНИЦИПАЛЬНОМ РАЙОНЕ,87005
870-005,ТП ОФМС РОССИИ ПО ЧУКОТСКОМУ ОКРУГУ В ИУЛЬТИНСКОМ РАЙОНЕ,87005
870-005,УМВД РОССИИ ПО ЧУКОТСКОМУ АО,87005
870-006,ТП ОФМС РОССИИ ПО ЧУКОТСКОМУ АО В ПРОВИДЕНСКОМ МУНИЦИПАЛЬНОМ РАЙОНЕ,87006
870-006,ТП ОФМС РОССИИ ПО ЧУКОТСКОМУ АО В ПРОВИДЕНСКОМ РАЙОНЕ,87006
870-006,УМВД РОССИИ ПО ЧУКОТСКОМУ АО,87006
870-007,ТП ОФМС РОССИИ ПО ЧУКОТСКОМУ АО В ЧАУНСКОМ МУНИЦИПАЛЬНОМ РАЙОНЕ,87007
870-007,ТП ОФМС РОССИИ ПО ЧУКОТСКОМУ АО В ЧАУНСКОМ РАЙОНЕ,87007
870-007,УМВД РОССИИ ПО ЧУКОТСКОМУ АО,87007
870-008,ТП ОФМС РОССИИ ПО ЧУКОТСКОМУ АО В ЧУКОТСКОМ МУНИЦИПАЛЬНОМ РАЙОНЕ,87008
870-008,ТП ОФМС РОССИИ ПО ЧУКОТСКОМУ АО В ЧУКОТСКОМ РАЙОНЕ,87008
870-008,УМВД РОССИИ ПО ЧУКОТСКОМУ АО,87008
870-009,ТП ОФМС РОССИИ ПО ЧУКОТСКОМУ АО В ИУЛЬТИНСКОМ МУНИЦИПАЛЬНОМ РАЙОНЕ,87009
870-009,ТП ОФМС РОССИИ ПО ЧУКОТСКОМУ АО В № 2 В ИУЛЬТИНСКОМ МУНИЦИПАЛЬНОМ РАЙОНЕ,87009
870-009,УМВД РОССИИ ПО ЧУКОТСКОМУ АО,87009
870-010,ОФМС РОССИИ ПО ЧУКОТСКОМУ АО,87010
870-010,УМВД РОССИИ ПО ЧУКОТСКОМУ АО,87010
871-001,УВД ЧУКОТСКОГО АО,87101
872-001,АНАДЫРСКИМ ГОВД УВД ЧУКОТСКОГО АО,87201
872-001,ОВД Г. АНАДЫРЬ УВД ЧУКОТСКОГО АО,87201
872-001,ОВД Г. АНАДЫРЬ ЧУКОТСКОГО АО,87201
872-001,ОВД Г. АНАДЫРЯ ЧУКОТСКОГО АО,87201
872-002,АНАДЫРСКИМ РОВД ЧУКОТСКОГО АО,87202
872-002,ОВД АНАДЫРСКОГО РАЙОНА ЧУКОТСКОГО АО,87202
872-003,ОВД БЕРИНГОВСКОГО РАЙОНА ЧУКОТСКОГО АО,87203
872-004,БИЛИБИНСКИМ РОВД ЧУКОТСКОГО АО,87204
872-004,ОВД БИЛИБИНСКОГО РАЙОНА ЧУКОТСКОГО АО,87204
872-005,ОВД ИУЛЬТИНСКОГО РАЙОНА ЧУКОТСКОГО АО,87205
872-006,ОВД ПРОВИДЕНСКОГО РАЙОНА ЧУКОТСКОГО АО,87206
872-007,ОВД ЧАУНСКОГО РАЙОНА ЧУКОТСКОГО АО,87207
872-007,ЧАУНСКИМ РОВД ЧУКОТСКОГО АО,87207
872-008,ОВД ЧУКОТСКОГО РАЙОНА ЧУКОТСКОГО АО,87208
872-009,ОВД ШМИДТОВСКОГО РАЙОНА ЧУКОТСКОГО АО,87209
881-001,УВД ЭВЕНКИЙСКОГО АО КРАСНОЯРСКОГО КРАЯ,88101
882-001,БАЙКИТСКИМ ОВД ЭВЕНКИЙСКОГО АО,88201
890-001,УМВД РОССИИ ПО ЯМАЛО-НЕНЕЦКОМУ АО,89001
890-001,УФМС РОССИИ ПО ЯМАЛО-НЕНЕЦКОМУ АО,89001
890-002,ОТДЕЛЕНИЕМ УФМС РОССИИ ПО ЯМАЛО-НЕНЕЦКОМУ АО В Г. НОЯБРЬСК,89002
890-002,ОТДЕЛОМ УФМС РОССИИ ПО ЯМАЛО-НЕНЕЦКОМУ АО В Г. НОЯБРЬСК,89002
890-002,УМВД РОССИИ ПО ЯМАЛО-НЕНЕЦКОМУ АО,89002
890-003,ОТДЕЛЕНИЕМ УФМС РОССИИ ПО ЯМАЛО-НЕНЕЦКОМУ АО В Г. НОВЫЙ УРЕНГОЙ,89003
890-003,ОТДЕЛОМ УФМС РОССИИ ПО ЯМАЛО-НЕНЕЦКОМУ АО В Г. НОВЫЙ УРЕНГОЙ,89003
890-003,УМВД РОССИИ ПО ЯМАЛО-НЕНЕЦКОМУ АО,89003
890-004,МРО УФМС РОССИИ ПО ЯМАЛО-НЕНЕЦКОМУ АО В Г. САЛЕХАРД,89004
890-004,ОТДЕЛЕНИЕМ УФМС РОССИИ ПО ЯМАЛО-НЕНЕЦКОМУ АО В Г. САЛЕХАРД,89004
890-004,ОТДЕЛОМ УФМС РОССИИ ПО ЯМАЛО-НЕНЕЦКОМУ АО В Г. САЛЕХАРД,89004
890-004,УМВД РОССИИ ПО ЯМАЛО-НЕНЕЦКОМУ АО,89004
890-005,ОТДЕЛЕНИЕМ УФМС РОССИИ ПО ЯМАЛО-НЕНЕЦКОМУ АО В ПУРОВСКОМ РАЙОНЕ,89005
890-005,ОТДЕЛОМ УФМС РОССИИ ПО ЯМАЛО-НЕНЕЦКОМУ АО В ПУРОВСКОМ РАЙОНЕ,89005
890-005,УМВД РОССИИ ПО ЯМАЛО-НЕНЕЦКОМУ АО,89005
890-006,ОТДЕЛЕНИЕМ УФМС РОССИИ ПО ЯМАЛО-НЕНЕЦКОМУ АО В Г. НАДЫМ,89006
890-006,ОТДЕЛОМ УФМС РОССИИ ПО ЯМАЛО-НЕНЕЦКОМУ АО В Г. НАДЫМ,89006
890-006,УМВД РОССИИ ПО ЯМАЛО-НЕНЕЦКОМУ АО,89006
890-007,ОТДЕЛЕНИЕМ В Г. ЛАБЫТНАНГИ МРО УФМС РОССИИ ПО ЯМАЛО-НЕНЕЦКОМУ АО В Г. САЛЕХАРД,89007
890-007,ОТДЕЛЕНИЕМ УФМС РОССИИ ПО ЯМАЛО-НЕНЕЦКОМУ АО В Г. ЛАБЫТНАНГИ,89007
890-007,УМВД РОССИИ ПО ЯМАЛО-НЕНЕЦКОМУ АО,89007
